ticker,name,group,performance_today,performance_1w,performance_1m,performance_3m,performance_6m,performance_ytd
NXDR,Nextdoor Holdings Inc,Internet Content & Information,3.3613446,14.418605,-2.3809524,11.818182,72.02797,17.142857
NXE,NexGen Energy Ltd,Uranium,-0.105596624,-11.090225,-12,-11.173709,-15.98579,2.826087
NXP,Nuveen Select Tax-Free Income Portfolio,Closed-End Fund - Debt,-1.4641289,-3.3045976,-5.5438595,-5.8082576,-5.6100984,-4.539007
NXPI,NXP Semiconductors NV,Semiconductors,0.9454578,1.3567975,-2.737195,-27.746035,18.278727,4.2799225
NXST,Nexstar Media Group Inc,Broadcasting,-1.0086794,2.3588624,-8.658009,2.8265107,-25.576473,-16.867767
NXT,Nextpower Inc,Solar,-3.4253209,-3.1322083,-19.477243,-36.624306,-30.247398,-8.403169
NYAX,Nayax Ltd,Software - Infrastructure,-1.9769715,-8.23673,-6.0195794,-30.871763,-25.248508,-10.83004
NYT,New York Times Co,Publishing,1.9476827,7.6726727,9.866708,-1.8477963,-11.436335,3.2987611
NZF,Nuveen Municipal Credit Income Fund,Closed-End Fund - Debt,-1.9130435,-3.259005,-8.292683,-11.181103,-7.9934745,-10.333863
O,Realty Income Corp,REIT - Retail,-0.94482875,-2.3290634,-5.9134617,-2.5398407,-3.6751435,4.151144
OBDC,Blue Owl Capital Corp,Asset Management,-0.090252705,-0.62836623,-3.7391305,1.8399264,-0.71748877,-10.941271
OBE,Obsidian Energy Ltd,Oil & Gas E&P,1.6813451,4.4407897,9.766638,37.2973,45.475372,107.17781
OBK,Origin Bancorp Inc,Banks - Regional,0.09189487,1.5476413,1.4908684,10.3322525,35.641346,44.801914
OBX,Obsidian Therapeutics Inc,Biotechnology,-6.077348,-8.993576,-3.051041,0,0,0
OC,Owens Corning,Building Products & Equipment,-0.21713842,0,-16.344841,0.4136101,28.721489,14.97632
OCFC,OceanFirst Financial Corp,Banks - Regional,-0.37493303,-0.2680965,-5.2953157,3.1613977,6.3464837,3.6211698
OCSL,Oaktree Specialty Lending Corp,Asset Management,-2.5963807,-2.2116904,-3.6575875,6.8162208,11.833785,-2.8257456
OCTV,Octave Intelligence Plc,Software - Application,-1.4877789,3.4021194,2.8856826,11.686747,0,0
OCUL,Ocular Therapeutix Inc,Biotechnology,-4.94403,-11.159547,-4.3192487,8.059385,24.572126,-16.062603
ODC,Oil-Dri Corp Of America,Specialty Chemicals,-0.30141434,0.18639329,-7.067214,-9.568875,43.692566,75.72538
ODD,ODDITY Tech Ltd,Household & Personal Products,-4.6227417,8.919903,48.46981,37.337414,34.2558,-55.326035
ODFL,Old Dominion Freight Line Inc,Trucking,-0.5222363,-0.54957134,-14.625401,-18.132465,-1.6093954,15.408163
ODTX,Odyssey Therapeutics Inc,Biotechnology,-9.356966,-10.281518,5.417066,15.312009,0,0
OFG,OFG Bancorp,Banks - Regional,0.018903593,1.4378834,-1.1397609,13.394771,36.577183,29.111761
OGC,OceanaGold Corp,Gold,-1.701838,-7.108395,-2.068498,9.187145,0,0
OGE,Oge Energy Corp,Utilities - Regulated Electric,-1.1248107,-2.5788577,-3.4635692,-3.3615222,-0.9319463,7.0491805
OGG,Osisko Gold Group Inc,Gold,-0.35971224,-2.8070176,-1.4234875,0,0,0
OGN,Organon & Co,Drug Manufacturers - General,0.07326008,-0.07315289,-0.2919708,1.7125838,126.534,90.51604
OGS,ONE Gas Inc,Utilities - Regulated Gas,-1.2034161,-3.5010111,-4.538635,-0.53413236,-8.966257,-1.1650486
OHI,Omega Healthcare Investors Inc,REIT - Healthcare Facilities,-0.4435995,-0.12714559,1.2024909,5.8387604,5.2243805,6.292287
OI,O-I Glass Inc,Packaging & Containers,-1.2461059,-4.3740573,-4.229607,-31.310942,-35.6998,-57.04607
OII,Oceaneering International Inc,Oil & Gas Equipment & Services,2.4054983,-1.6704475,-11.883201,32.22407,36.384438,98.41864
OKE,Oneok Inc,Oil & Gas Midstream,-2.3203053,-1.1479858,-0.62945867,11.395978,6.176438,28.870749
OKLO,Oklo Inc,Utilities - Independent Power Producers,-0.63518363,-15.480385,-18.003647,-41.180317,-33.333332,-49.860645
OKTA,Okta Inc,Software - Infrastructure,2.1453474,10.252402,32.95867,61.658604,142.88994,120.249794
OLED,Universal Display Corp,Electronic Components,1.6575307,-2.5278437,-10.099261,-12.424107,-17.768158,-33.301937
OLLI,Ollies Bargain Outlet Holdings Inc,Discount Stores,-4.700078,1.409229,-2.0419059,-4.563776,-25.828617,-33.03531
OLMA,Olema Pharmaceuticals Inc,Biotechnology,-4.9562683,-5.5984554,-9.192201,2.8391168,-30.539772,-60.88
OLN,Olin Corp,Chemicals,1.5402844,-1.8327606,-9.836928,-22.126307,-27.892302,-17.714834
OMAB,Grupo Aeroportuario del Centro Norte SAB de C.V ADR,Airports & Air Services,-1.2525458,-2.3955712,-5.6620293,-14.938597,-10.774752,-10.848579
OMC,Omnicom Group Inc,Advertising Agencies,-1.5048723,1.9795657,-6.5644746,11.913104,6.3815613,-1.1145511
OMCL,Omnicell Inc,Health Information Services,-2.6260817,-3.0023782,-9.436581,-16.44046,-1.390148,-27.969095
OMDA,Omada Health Inc,Health Information Services,-4.0487804,-8.511628,-17.178947,11.5079365,45.595856,24.651457
OMER,Omeros Corp,Biotechnology,-1.6609393,-11.449201,-1.09447,67.023346,56.090908,-0.029112082
OMF,OneMain Holdings Inc,Credit Services,-2.642405,-1.6935613,-5.5564084,5.7579923,19.522144,-8.911917
ON,ON Semiconductor Corp,Semiconductors,2.1632938,3.1276417,-12.209163,-39.81253,23.523457,35.180054
ONB,Old National Bancorp,Banks - Regional,-0.1933488,1.5741833,-4.654599,4.072581,21.516008,15.688032
ONC,BeOne Medicines Ltd ADR,Biotechnology,-2.0716164,-1.2820513,-4.41643,28.262077,25.87184,14.051545
ONDS,Ondas Inc,Communication Equipment,0.1383126,-0.68587106,-19.555555,-21.898598,-28.031809,-25.819672
ONON,On Holding AG,Footwear & Accessories,-2.5846379,-0.2980626,-14.532099,-31.17284,-28.943176,-42.42685
ONTO,Onto Innovation Inc,Semiconductor Equipment & Materials,-2.3867588,-12.298851,-30.47044,-26.845638,21.97632,54.668694
OPCH,Option Care Health Inc,Medical Care Facilities,-1.9591496,-0.5076142,0.6418485,6.957708,-16.477272,-26.177025
OPEN,Opendoor Technologies Inc,Real Estate Services,-5.017921,-11.666667,-25.141243,-40.715885,-46.028515,-54.545456
OPK,Opko Health Inc,Diagnostics & Research,0.64102566,1.9480519,15.441176,10.56338,40.17857,24.603174
OPLN,Openlane Inc,Auto & Truck Dealerships,-1.6629087,-0.9931896,-0.569963,-8.353034,30.478683,17.159166
OPRA,Opera Ltd ADR,Internet Content & Information,0.05425936,4.2986426,-6.0142713,-0.43196544,28.412256,30.225988
OPY,Oppenheimer Holdings Inc,Capital Markets,0.17576164,-2.4769819,1.2092,11.640705,43.341316,65.56924
OR,OR Royalties Inc,Gold,0.16891892,-4.2261105,6.750675,2.0654044,8.2446,0.53687483
ORA,Ormat Technologies Inc,Utilities - Renewable,-0.9556907,-7.7016497,-19.936792,-28.571428,-14.301823,-17.44365
ORC,Orchid Island Capital Inc,REIT - Mortgage,-2.247191,-6.3076925,-8.695652,-9.104478,-10.703813,-15.416667
ORCL,Oracle Corp,Software - Infrastructure,-3.0665102,-13.165873,-4.295943,-23.842855,-6.233298,-27.992407
ORI,Old Republic International Corp,Insurance - Property & Casualty,-0.65327847,0.5633113,-3.410962,6.1256137,8.309154,-10.035057
ORIC,ORIC Pharmaceuticals Inc,Biotechnology,-2.29249,-1.12,-7.623318,45.58304,10.752688,51.100243
ORKA,Oruka Therapeutics Inc,Biotechnology,-3.8882518,0.76502734,-18.160837,27.453691,136.95708,204.19003
ORLY,O'Reilly Automotive Inc,Auto Parts,-2.3618436,-1.0687733,-5.6189737,-1.9345924,-2.4513173,-6.6330447
ORRF,Orrstown Financial Services Inc,Banks - Regional,0.25900635,1.2604042,-1.045782,9.095568,22.497124,20.214567
OSBC,Old Second Bancorporation Inc,Banks - Regional,0.07840063,1.0688837,-1.1614401,16.628597,31.25964,30.923077
OSCR,Oscar Health Inc,Healthcare Plans,-4.052056,2.141058,2.8209193,14.225352,156.84877,125.748085
OSIS,OSI Systems Inc,Electronic Components,1.32033,2.5824091,-11.867578,-9.062753,-26.183275,-20.57163
OSK,Oshkosh Corp,Farm & Heavy Construction Machinery,-0.16039051,-5.833991,-7.0143533,2.6014047,1.9293749,13.961634
OSW,OneSpaWorld Holdings Limited,Leisure,-1.631913,-3.081733,-18.80262,-21.176897,3.43184,4.628737
OTEX,Open Text Corp,Software - Application,-1.1273487,4.7324195,-1.0447137,14.451426,4.9180326,-27.317373
OTF,Blue Owl Technology Finance Corp,Asset Management,-0.3762935,-3.2876713,-4.851752,-0.65666044,-15.28,-27.166437
OTIS,Otis Worldwide Corp,Specialty Industrial Machinery,-2.3938444,-1.1544012,-2.919501,-6.510168,-13.879808,-21.579851
OTTR,Otter Tail Corp,Conglomerates,0.69626755,-1.5072011,-4.7608767,0.82285714,4.774347,9.169657
OUST,Ouster Inc,Electronic Components,-2.0023909,-9.519868,-31.872013,-29.589865,63.541145,51.524952
OUT,Outfront Media Inc,REIT - Specialty,-2.2260869,-1.8505586,-5.6077905,-9.846055,6.9227843,16.639004
OVV,Ovintiv Inc,Oil & Gas E&P,2.4632802,4.039149,4.8864527,27.780958,17.553099,70.88543
OWL,Blue Owl Capital Inc,Asset Management,-1.8216683,-5.709024,-12.178388,7.450157,12.280702,-31.45917
OXLC,Oxford Lane Capital Corp,Closed-End Fund - Debt,-1.9916142,-3.1088083,-0.5319149,12.379807,7.1019473,-36.13388
OXY,Occidental Petroleum Corp,Oil & Gas E&P,2.8164454,3.6215334,7.588076,22.578156,4.628562,54.47471
OZK,Bank OZK,Banks - Regional,0.08143322,0.9652906,-3.8153002,-0.20300446,12.135036,6.8231206
P,Everpure Inc,Computer Hardware,3.4015782,-0.09272615,-17.112574,29.969173,0,0
PAA,Plains All American Pipeline LP,Oil & Gas Midstream,-0.30947775,-0.30947775,8.505263,20.759138,18.920166,43.485523
PAAS,Pan American Silver Corp,Gold,-0.45230263,-8.468809,0.64435667,-1.1836735,3.7719674,-6.5431385
PAC,Grupo Aeroportuario Del Pacifico SAB de CV ADR,Airports & Air Services,0.6802046,-2.4861746,-1.4147503,-20.262672,-13.07069,-23.081593
PACS,PACS Group Inc,Medical Care Facilities,-5.5218854,-5.627803,-5.0315886,15.031429,25.867226,9.637926
PAG,Penske Automotive Group Inc,Auto & Truck Dealerships,-0.4789316,-1.0077413,-0.84423035,23.350456,53.705547,36.527893
PAGP,Plains GP Holdings LP,Oil & Gas Midstream,-0.5714286,-0.4647837,7.9488173,19.741936,17.617237,45.454544
PAGS,PagSeguro Digital Ltd,Software - Infrastructure,-3.1218529,0.10405827,11.08545,9.070294,2.4494143,-0.20746888
PAHC,Phibro Animal Health Corp,Drug Manufacturers - Specialty & Generic,-2.5319977,-4.8097825,1.1550678,9.984302,-30.988968,-6.2366166
PAM,Pampa Energia SA ADR,Conglomerates,0.1846509,1.047608,8.70273,0.26565027,3.2223544,-1.920687
PANW,Palo Alto Networks Inc,Software - Infrastructure,0.30753598,11.933751,-0.1783053,30.339148,130.18718,103.63192
PARR,Par Pacific Holdings Inc,Oil & Gas Refining & Marketing,2.3255813,0.5653795,1.8642622,64.27589,36.17853,137.90552
PATH,UiPath Inc,Software - Infrastructure,-2.9331515,4.86367,-11.006879,38.55891,17.993366,-13.178767
PATK,Patrick Industries Inc,Recreational Vehicles,-2.9871197,-8.040005,-16.489738,-18.96532,-34.571667,-34.70442
PAX,Patria Investments Ltd,Asset Management,-2.2900763,-5.3604436,-10.332749,-9.938435,-8.571428,-35.556953
PAY,Paymentus Holdings Inc,Software - Infrastructure,-2.8856525,2.2140222,-11.436301,70.9065,48.067432,13.99177
PAYC,Paycom Software Inc,Software - Application,1.7545434,5.18601,5.8686213,81.62595,81.6696,42.294178
PAYO,Payoneer Global Inc,Software - Infrastructure,-0.14005603,0.28129396,0,1.5669515,59.50783,26.868328
PAYP,PayPay Corp ADR,Software - Infrastructure,-4.603854,1.3651878,19.038076,44.058205,-10.452261,0
PAYX,Paychex Inc,Software - Application,-0.17720024,3.0936818,-0.2024633,20.41938,27.822798,5.455518
PB,Prosperity Bancshares Inc,Banks - Regional,-0.75524473,-0.5884001,-4.726101,-0.32307908,9.692379,2.6768918
PBA,Pembina Pipeline Corp,Oil & Gas Midstream,-0.6932773,-3.9422882,-2.8565557,2.426869,5.0211062,24.198633
PBF,PBF Energy Inc,Oil & Gas Refining & Marketing,6.1363635,-2.3395634,-0.46623152,100.375435,51.500404,175.51622
PBH,Prestige Consumer Healthcare Inc,Drug Manufacturers - Specialty & Generic,-1.9739605,-4.147844,-6.714628,-0.61741537,-23.462862,-24.331333
PBI,Pitney Bowes Inc,Integrated Freight & Logistics,-0.057703406,0.87361676,8.114857,-1.0285715,69.97056,63.85998
PBLS,Parabilis Medicines Inc,Biotechnology,-1.2168142,-7.8431373,-4.0300913,38.18182,0,0
PBR,Petroleo Brasileiro SA Petrobras ADR,Oil & Gas Integrated,2.931442,4.013378,19.287672,29.97015,15.797873,83.71308
PBT,Permian Basin Royalty Trust,Oil & Gas Midstream,1.4896009,2.3816276,9.690158,44.613537,74.61315,112.66196
PCAR,Paccar Inc,Farm & Heavy Construction Machinery,-0.32557383,0.4758779,-6.4047694,2.9508197,10.066511,11.825404
PCG,PG&E Corp,Utilities - Regulated Electric,-3.3088236,-7.329105,-24.857143,-20.20631,-24.076212,-18.170504
PCN,PIMCO Corporate & Income Strategy Fund,Closed-End Fund - Debt,-0.17825311,-3.7800686,-4.680851,-5.004241,-3.9451115,-12.225705
PCOR,Procore Technologies Inc,Software - Application,-7.3669367,-2.900425,-9.969168,31.432858,-9.581971,-27.742645
PCRX,Pacira BioSciences Inc,Drug Manufacturers - Specialty & Generic,-2.4311182,-6.955178,3.6144578,7.836991,8.909995,-6.955178
PCT,PureCycle Technologies Inc,Pollution & Treatment Controls,-4.6153846,-11.004785,-22.661123,-35.86207,-3.626943,-35.040745
PCTY,Paylocity Holding Corp,Software - Application,-0.5068595,3.6030965,1.2029972,45.675835,30.838963,-3.462295
PCVX,Vaxcyte Inc,Biotechnology,-0.5542492,-0.50411695,-1.6771836,15.104977,8.205409,28.326832
PD,Pagerduty Inc,Software - Application,-2.2237196,6.848306,24.017094,71.10849,109.68208,10.678871
PDD,PDD Holdings Inc ADR,Internet Retail,-1.6376921,-0.6742145,-10.190936,-1.8602313,-18.82732,-31.140312
PDFS,PDF Solutions Inc,Software - Application,-3.2469049,-12.152704,-21.55303,-36.627907,26.434677,45.18051
PDI,PIMCO Dynamic Income Fund,Closed-End Fund - Debt,-1.2474012,-6.6797643,-7.64744,-12.790698,-15.929204,-19.536985
PDM,Piedmont Realty Trust Inc,REIT - Office,3.6956522,-0.31347963,1.9230769,6.7114096,46.543777,14.388489
PDO,PIMCO Dynamic Income Opportunities Fund,Closed-End Fund - Debt,-0.5823627,-5.682715,-6.053459,-7.864302,-4.6288905,-13.65607
PDS,Precision Drilling Corp,Oil & Gas Drilling,3.433526,-0.5225706,0.9705451,6.8553686,-9.296432,24.47134
PEB,Pebblebrook Hotel Trust,REIT - Hotel & Motel,1.3370473,1.9618834,0.27563396,-4.564533,50.704224,60.689045
PEBO,"Peoples Bancorp Inc (Marietta, OH)",Banks - Regional,0.7019303,2.0060945,-2.1913805,10.874966,27.72655,33.766235
PECO,Phillips Edison & Company Inc,REIT - Retail,-1.1195002,-1.9364834,-4.931164,-6.660113,3.1784842,6.7753725
PEG,Public Service Enterprise Group Inc,Utilities - Regulated Electric,-0.7050197,-3.002755,-6.8641715,-11.853799,-11.354482,-12.303861
PEGA,Pegasystems Inc,Software - Application,-2.7899768,7.4222097,18.036386,25.058159,-13.334868,-36.989285
PEN,Penumbra Inc,Medical Devices,-0.4470706,-0.35672936,-2.671394,0.38776797,-5.1868396,2.4187064
PENG,Penguin Solutions Inc,Information Technology Services,1.9532088,-6.9721894,-24.698795,-29.262844,171.11873,142.84253
PENN,PENN Entertainment Inc,Resorts & Casinos,-1.4444444,3.3197436,-4.8793564,-16.713615,29.773226,20.271187
PEO,Adams Natural Resources Fund Inc,Closed-End Fund - Equity,1.6140109,0.37313432,5.905512,20.824827,9.959123,36.108555
PEP,PepsiCo Inc,Beverages - Non-Alcoholic,-0.6161068,-0.87058306,-1.9820602,-4.590903,-9.690749,-5.5880713
PFBC,"Preferred Bank (Los Angeles, CA)",Banks - Regional,0.6563927,3.8269062,-1.544617,6.835622,20.801462,12.051255
PFE,Pfizer Inc,Drug Manufacturers - General,-0.6132756,-0.8279338,2.5307033,9.282031,2.1505377,10.6425705
PFG,Principal Financial Group Inc,Asset Management,1.257485,3.8151202,4.7800303,8.031396,39.144234,34.191135
PFGC,Performance Food Group Company,Food Distribution,-4.4976387,-6.9643416,-15.007643,-14.138197,9.79884,-1.0564947
PFS,Provident Financial Services Inc,Banks - Regional,-0.042844903,0.95196885,-5.046805,2.684859,14.98275,18.126583
PFSI,PennyMac Financial Services Inc,Mortgage Finance,-1.3339133,-4.033282,-10.824269,-17.394999,-19.419775,-48.384407
PG,Procter & Gamble Co,Household & Personal Products,0.369534,2.8252945,2.480436,-2.4670835,1.6565013,2.3445678
PGC,Peapack-Gladstone Financial Corp,Banks - Regional,-0.21824531,0.2192021,-2.1194606,2.1675978,37.79385,64.16517
PGEN,Precigen Inc,Biotechnology,2.189781,2.9411764,6.8702292,45.228214,113.414635,67.46411
PGNY,Progyny Inc,Healthcare Plans,-0.32315978,2.359882,9.593368,6.4417176,53.116383,8.099689
PGR,Progressive Corp,Insurance - Property & Casualty,0.13120985,2.6960557,8.570447,8.024601,7.432039,-2.8148603
PGY,Pagaya Technologies Ltd,Software - Infrastructure,-2.0939972,-2.5925925,0.5255614,34.699104,97.74436,0.6698565
PH,Parker-Hannifin Corp,Specialty Industrial Machinery,-0.41234672,-2.5772274,-12.219101,-2.9655817,3.4201317,5.2380085
PHG,Koninklijke Philips NV ADR,Medical Devices,-0.71770334,-0.4796163,-7.158837,-7.0201645,-1.6210792,-4.636431
PHI,PLDT Inc ADR,Telecom Services,0.54406965,2.7237353,-2.8901734,5.841924,-10.724638,-14.9954
PHIN,PHINIA Inc,Auto Parts,-2.0856552,-7.782276,-17.560322,-23.867294,-1.9607843,-1.8982294
PHK,Pimco High Income Fund,Closed-End Fund - Debt,-1.1520737,-4.878049,-5.714286,-5.9210525,-3.5955057,-11.728395
PHM,PulteGroup Inc,Residential Construction,0.44560283,0.4540486,-7.0200014,-5.899496,4.295068,1.8847007
PHVS,Pharvaris NV,Biotechnology,-2.0586722,0.8479067,7.757644,16.036585,46.384617,37.153152
PHYS,Sprott Physical Gold Trust,Asset Management,0.21631645,-2.49549,-3.51086,1.9170333,-4.1949778,-1.7867959
PI,Impinj Inc,Semiconductors,0.75105435,5.8834243,1.5607711,35.49064,77.749466,0.21837826
PICS,PicS NV,Software - Infrastructure,-5.92233,-8.584906,-5.1859097,-7.714286,-15.73913,0
PII,Polaris Inc,Recreational Vehicles,-1.7481331,-2.311846,-15.278794,-18.876122,10.540385,-8.474308
PINS,Pinterest Inc,Internet Content & Information,-4.72321,2.6258206,-18.682272,-7.449433,0.4282655,-27.53959
PIPR,Piper Sandler Co's,Capital Markets,-2.2106109,-5.158524,-2.9904306,-10.770171,-0.78499335,-14.056107
PJT,PJT Partners Inc,Capital Markets,-3.3957336,-12.726149,-9.142489,-0.09004953,18.33765,-7.0992823
PK,Park Hotels & Resorts Inc,REIT - Hotel & Motel,-0.6527415,-0.39267015,1.4666667,3.3967392,48.198635,45.50669
PKG,Packaging Corp Of America,Packaging & Containers,-0.87884766,1.7291447,-8.60181,0.95624834,14.048242,12.11269
PKX,POSCO Holdings Inc ADR,Steel,2.4480214,-2.1930528,3.4366007,0.67556435,9.734196,14.82804
PL,Planet Labs PBC,Aerospace & Defense,-1.1111112,-6.9686413,-34.2904,-43.25186,-52.64558,-18.762678
PLAB,Photronics Inc,Semiconductor Equipment & Materials,0.3681885,-6.3230243,-18.869047,-18.941422,-24.98624,-14.8125
PLBL,Polibeli Group Ltd,Department Stores,1.084991,0.17921147,-13.333333,-26.83246,0,-48.99635
PLD,Prologis Inc,REIT - Industrial,0.4808048,0.13268465,-3.399232,-3.3442435,6.1167097,6.407645
PLGO,Pelagos Insurance Capital Ltd,Insurance - Diversified,-1.1235955,-1.0044194,4.717382,7.4106364,0,0
PLMR,Palomar Holdings Inc,Insurance - Property & Casualty,0.63972086,4.004207,11.7172365,23.939123,18.426004,2.7307806
PLNT,Planet Fitness Inc,Leisure,-0.6841282,1.8644748,0.35552046,-4.0958853,-31.65187,-53.157555
PLOW,Douglas Dynamics Inc,Auto Parts,-1.8947893,-4.094565,-6.264888,-20.34413,-2.81551,20.520674
PLPC,Preformed Line Products Co,Electrical Equipment & Parts,1.2203696,-1.8409389,-15.142201,4.9002004,53.21753,95.0075
PLSE,Pulse Biosciences Inc,Medical Instruments & Supplies,1.8262314,4.20993,17.973927,115.625,149.77376,302.03934
PLTK,Playtika Holding Corp,Electronic Gaming & Multimedia,-0.42016807,4.8672566,4.8672566,-32.09169,-15.957447,-40
PLTR,Palantir Technologies Inc,Software - Infrastructure,-0.43275055,1.7872943,0.0057954215,34.319298,14.520839,-2.9198313
PLUG,Plug Power Inc,Electrical Equipment & Parts,-0.4854369,-5.529954,-10.087719,-28.070175,-8.071749,4.0609136
PLUS,ePlus Inc,Software - Application,-0.67301995,4.4738927,6.2917724,12.693953,23.895231,5.1767387
PLXS,Plexus Corp,Electronic Components,-0.45904103,-3.915408,-13.008753,-20.482048,22.323076,62.265305
PM,Philip Morris International Inc,Tobacco,-0.38489172,4.5231814,5.1972685,8.806054,19.005579,21.016209
PML,Pimco Municipal Income Fund II,Closed-End Fund - Debt,-1.5895953,-3.6775105,-7.848444,-9.801325,-8.835341,-9.681698
PMT,Pennymac Mortgage Investment Trust,REIT - Mortgage,-0.77348065,-4.6709127,-6.6528068,-12.390244,-19.96435,-28.446215
PNC,PNC Financial Services Group Inc,Banks - Regional,-0.79927486,0.037392497,-5.4095464,3.766592,19.369392,15.354765
PNFP,Pinnacle Financial Partners Inc,Banks - Regional,-0.74932563,0.21184303,-7.461574,3.3499792,19.427748,4.1190653
PNR,Pentair plc,Specialty Industrial Machinery,0.71199715,-1.6342142,-11.731669,-23.869753,-34.58203,-45.669292
PNTG,Pennant Group Inc,Medical Care Facilities,-0.34904015,0.93434346,2.0163348,19.527512,28.727858,41.98934
PNW,Pinnacle West Capital Corp,Utilities - Regulated Electric,-0.524109,-2.3461618,-5.487501,-7.251759,-2.436517,6.9898534
PODD,Insulet Corp,Medical Devices,1.0449927,0.95707655,-0.329277,-4.4731064,-38.6878,-51.01323
